1.0,1.0,1.0,1.0,1.0,1.0
-2.8368753479829425,-2.9012010712312186,-2.931091829017895,-2.9012010712312186,5.808713328202433,-2.9899503743749998
-1.3265045830613627,-1.3802762794725345,-1.369387369799641,-1.3802762794725345,11.686329390624891,-1.999950125
-2.458699356122954,-2.467243486306743,-2.4954335110510137,-2.467243486306743,7.167066661275886,-2.9899503743749998
-6.036268943929328,-6.285462759161317,-6.278516186509059,-6.285462759161317,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-5.839744786234676,-6.216545486594288,-6.209241434951348,-6.216545486594288,-6.900698241337188,-6.900698241337188
-4.561522002113112,-4.6865381222203055,-4.682563943209449,-4.6865381222203055,-4.955125619390609,-4.955125619390609
1.6670039090036282,-3.1564027825929584,-3.1929866638157316,-3.1564027825929584,-3.9750006225031247,-3.9750006225031247
-2.1763271112447073,-4.915093454928901,-4.852821213496156,-4.915093454928901,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
-3.536716128290389,-4.915093454928901,-4.926984747565984,-4.915093454928901,-4.955125619390609,-4.955125619390609
-5.524245644729917,-5.508035219164618,-3.8300165795286714,-5.508035219164618,-5.930349991293656,-5.930349991293656
-4.530743067931645,-4.532247288927356,-2.1836535247230007,-4.532247288927356,-4.955125619390609,-4.955125619390609
-5.208924912754919,-5.362021382454603,-5.363427464274547,-5.362021382454603,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
0.895,0.895,0.895,0.895,-0.0050000000000001155,20.94999999999998
7.167066661285789,-2.112160948392712,-2.095271285839208,-2.112160948392712,-2.9899503743749998,-2.1587608803377107
13.354030937499935,-0.7153541645583336,-0.6462657671234086,-0.7153541645583336,-1.004975,-0.657142215663288
8.596912275038335,-1.7498870935495376,-1.7187993693976757,-1.7498870935495376,-1.999950125,-1.748188031999309
1.0,1.0,1.0,1.0,1.0,1.0
-3.4294429232964903,-3.3244176648365937,-3.3244176648365937,1.9360824528456666,-3.9750006225031247,-3.9750006225031247
-1.841658188170288,-1.7498870935495376,-1.7498870935495376,7.063429259031936,-1.999950125,-1.999950125
-2.9162883202178542,-2.9012010712312186,-2.9012010712312186,3.0052969470967397,-2.9899503743749998,-2.9899503743749998
-4.707506204469446,-6.216545486594288,-6.216545486594288,-6.2289438309654415,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-4.097849515371456,-6.0077087912675555,-6.0077087912675555,-6.0353082121975685,-6.900698241337188,-6.900698241337188
-2.631064455737037,-4.532247288927356,-4.532247288927356,-4.595041911985467,-4.955125619390609,-4.955125619390609
-0.10801610807772666,-3.2406207686799937,-3.2406207686799937,-3.2413267459072115,-3.9750006225031247,-3.9750006225031247
-2.547150582054433,-4.990517987654257,-4.990517987654257,-4.931417334579217,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
-2.4705326071399014,-4.990517987654257,-4.990517987654257,-4.9872076419652505,-5.930349991293656,-5.930349991293656
-0.8148361741118618,-5.362021382454603,-5.362021382454603,-5.385338894352929,-5.930349991293656,-5.930349991293656
1.2103037270674475,-4.454519888369202,-4.454519888369202,-4.450649055817404,-4.955125619390609,-4.955125619390609
-3.361743960690972,-5.2884637009594,-5.2884637009594,-5.2857564679647595,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
0.790525,0.790525,0.790525,1.6621463275,-0.0050000000000001155,-0.0050000000000001155
-1.5607017186008134,-1.658177983466872,-1.658177983466872,-1.7121401725476773,-1.999950125,-1.999950125
-0.4704204783405046,-0.42316749227649675,-0.42316749227649675,-0.5316724236227803,-1.004975,-1.004975
-1.1796873473237335,-1.2867098286156127,-1.2867098286156127,-1.3598805511195993,-1.999950125,-1.999950125
1.0,1.0,1.0,1.0,1.0,1.0
-4.519379207647975,-5.8667294172041675,-5.876247541124445,-5.8667294172041675,-5.930349991293656,-5.930349991293656
0.9928921600176364,-4.059984632773881,-4.05019015146219,-4.059984632773881,-4.955125619390609,-4.955125619390609
-3.7399317976022077,-5.140237570727406,-5.161471687498596,-5.140237570727406,-5.930349991293656,-5.930349991293656
-3.974291947485714,-3.9798840530390764,0.9536229739009532,-3.9798840530390764,-3.9750006225031247,-3.9750006225031247
1.0,1.0,1.0,1.0,1.0,1.0
-3.915789216968963,-3.8993809578282175,0.047166043114425626,-3.8993809578282175,-3.9750006225031247,-3.9750006225031247
-2.5701812376972897,-2.5549072688752092,2.3214079234093106,-2.5549072688752092,-2.9899503743749998,-2.9899503743749998
-1.0796719610441587,-4.454519888369202,-4.511453378059473,-4.454519888369202,-4.955125619390609,-4.955125619390609
-3.1272950070944487,-6.0077087912675555,-6.003291804852734,-6.0077087912675555,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-2.918424689399447,-5.937395770118147,-5.995868915330336,-5.937395770118147,-6.900698241337188,-6.900698241337188
-4.523593035083923,-4.532247288927356,-1.4934643142532447,-4.532247288927356,-4.955125619390609,-4.955125619390609
-1.9754533723050494,-3.655436301558516,-3.5989022863048366,-3.655436301558516,-3.9750006225031247,-3.9750006225031247
-4.2944040515052055,-4.297891354631652,-3.7273825177164874,-4.297891354631652,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
-1.1512693493951127,-1.1926731945885554,-1.281732407593274,-1.1926731945885554,-1.999950125,-1.999950125
0.6683853448136263,0.790525,0.7379785375,0.790525,-0.0050000000000001155,-0.0050000000000001155
-1.0277331549177382,-1.0981640146618648,-1.115396774211824,-1.0981640146618648,-1.999950125,-1.999950125
-0.01109091202414314,-0.026687260218790337,-0.08501265189654426,-0.026687260218790337,-0.0050000000000001155,-0.0050000000000001155
1.0,1.0,1.0,1.0,1.0,1.0
-4.763033381670638,-6.147281896074662,-6.106354466687208,-6.108542038556772,-6.900698241337188,-6.900698241337188
-4.316173806068482,-4.376401897858494,-4.354978667444861,-2.5342115291945966,-4.955125619390609,-4.955125619390609
-2.954613903077284,-5.2884637009594,-5.315231345406324,-5.321742182782493,-5.930349991293656,-5.930349991293656
-3.6560625890656917,-3.5733028156366995,4.518277655582575,-3.629200378321488,-3.9750006225031247,-3.9750006225031247
1.0,1.0,1.0,1.0,1.0,1.0
-3.5038325298180197,-3.490756598629849,4.05925956758195,-3.540362149594513,-3.9750006225031247,-3.9750006225031247
-2.160760114372475,-2.112160948392712,7.992114942251277,-2.1442559259892184,-2.9899503743749998,-2.9899503743749998
-0.385565569848911,-4.609586052482719,-4.621153709404447,-4.608206046591586,-4.955125619390609,-4.955125619390609
-3.9529099323415786,-6.147281896074662,-6.178189751557037,-6.134038561019196,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-2.698628525169949,-6.147281896074662,-6.166414546145602,-6.154312993271156,-6.900698241337188,-6.900698241337188
1.9362926038569162,-4.454519888369202,-4.444131432835359,-4.459222408998958,-4.955125619390609,-4.955125619390609
3.5435004622567314,-3.490756598629849,-3.4798206634072915,-3.4570086648723652,-3.9750006225031247,-3.9750006225031247
-0.6110262641541613,-4.139684709610012,-4.190402117825329,-4.17803376358325,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
8.596912275038566,-1.658177983466872,-1.7043854135513006,-1.6394521847813086,-1.999950125,-1.999950125
0.790525,0.790525,1.8926318274999998,0.895,-0.0050000000000001155,-0.0050000000000001155
-0.952738353522886,-1.4733748980751717,-1.51138154126536,-1.471465541166105,-1.999950125,-1.999950125
0.2637043249223031,-0.22592105479810787,-0.18926684858963083,-0.16319529613144323,-1.004975,-1.004975
1.0,1.0,1.0,1.0,1.0,1.0
-5.8972919796863925,-6.285462759161317,-6.285462759161317,-6.2728951819757635,-6.900698241337188,-6.900698241337188
-3.031679408855871,-4.532247288927356,-4.532247288927356,-4.479771487676306,-4.955125619390609,-4.955125619390609
-5.573815366589611,-5.580495043068795,-5.580495043068795,-5.311246257528708,-5.930349991293656,-5.930349991293656
-3.103852475367983,-3.071761590545687,-3.071761590545687,-3.037410302037317,5.808713328135927,-2.9899503743749998
1.0,1.0,1.0,1.0,1.0,1.0
-2.914981451701362,-2.9012010712312186,-2.9012010712312186,-2.9279374504947904,5.808713328074392,-2.9899503743749998
-1.5622449190942866,-1.4733748980751717,-1.4733748980751717,-1.4700577903721532,10.102012921092259,-1.999950125
-3.7882233674651093,-4.915093454928901,-4.915093454928901,-4.847573914102797,-4.955125619390609,-4.955125619390609
-6.360225426151475,-6.35403544536551,-6.35403544536551,-6.134334212838926,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-6.355196802223167,-6.35403544536551,-6.35403544536551,-5.486825919081247,-6.900698241337188,-6.900698241337188
-4.500841187956144,-4.532247288927356,-4.532247288927356,-2.048675855894205,-4.955125619390609,-4.955125619390609
-3.4891629958211685,-3.490756598629849,-3.490756598629849,-2.1995564262082303,-3.9750006225031247,-3.9750006225031247
-2.700437448991969,-4.139684709610012,-4.139684709610012,-4.164713885930133,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
-2.24357076367477,-2.290592142932495,-2.290592142932495,7.1670666612795495,-2.9899503743749998,-2.3376806423297833
0.895,0.895,0.895,0.895,-0.0050000000000001155,20.94999999999998
7.167066661273923,-2.112160948392712,-2.112160948392712,-2.1046185541751163,-2.9899503743749998,-2.137666265515211
11.686329390624838,-0.7153541645583336,-0.7153541645583336,-0.6913074101922096,-1.004975,-0.7549139659730283
1.0,1.0,1.0,1.0,1.0,1.0
-3.51837370056096,4.5182776612737845,-3.4673101113364435,-3.490756598629849,-3.9750006225031247,-3.9750006225031247
-1.8919696776678643,10.102012921091942,-1.8559500023787188,-1.84113765808179,-1.999950125,-1.999950125
-3.0887799734272465,5.8087133279849015,-3.0172872415118825,-2.9866950658750624,-2.9899503743749998,-2.9899503743749998
-6.065016142498304,-6.0749704468764545,-4.208892042202247,-6.077670247311218,-6.900698241337188,-6.900698241337188
1.0,1.0,1.0,1.0,1.0,1.0
-6.000739693435834,-6.021907474699679,-3.6555654267934337,-6.0077087912675555,-6.900698241337188,-6.900698241337188
-1.4934440837532683,-4.517832328877637,-4.453204871192892,-4.454519888369202,-4.955125619390609,-4.955125619390609
6.260252602236346,-2.924967610330202,-2.9918936815571207,-2.9866950658750624,-2.9899503743749998,-2.9899503743749998
1.5034176356673346,-4.676502416561109,-4.697885718088167,-4.6865381222203055,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
2.469049041604462,-4.63077916987633,-4.697061948032669,-4.6865381222203055,-4.955125619390609,-4.955125619390609
-5.338322454650629,-5.374461690608174,-2.449532267326563,-5.362021382454603,-5.930349991293656,-5.930349991293656
-4.410984351827411,-4.414147331465112,-1.4429999553019741,-4.454519888369202,-4.955125619390609,-4.955125619390609
-2.9401333449565143,-5.164855467513565,-5.17452319526614,-5.214536382873769,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
0.676696875625,18.902499999999968,0.670412875,0.686572375,-0.0050000000000001155,-0.0050000000000001155
8.596912275038951,-1.4574454150304177,-1.4689658016456557,-1.4733748980751717,-1.999950125,-1.999950125
15.109506249999942,-0.16049017041885597,-0.1352042430949806,-0.12655382391769637,-1.004975,-1.004975
10.102012921093664,-1.2839894111594035,-1.1999672716788865,-1.1926731945885554,-1.999950125,-1.999950125
1.0,1.0,1.0,1.0,1.0,1.0
-3.96811947863714,-3.8566674708432007,-3.8993809578282175,3.292363723875503,-3.9750006225031247,-3.9750006225031247
-2.1896031750661953,-2.1706464379445176,-2.2016001436507486,8.596912274814002,-2.9899503743749998,-2.9899503743749998
-3.371961511571213,-3.3394555863112574,-3.407795576512411,4.51827763553086,-3.9750006225031247,-3.9750006225031247
-1.6114038121108265,-5.951974017730495,-5.937395770118147,-5.947940495322385,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
-1.3557191051880506,-5.752132489694734,-5.795707956989113,-5.785161549673855,-5.930349991293656,-5.930349991293656
1.1302857232481398,-4.350548349512552,-4.297891354631652,-4.300047735129491,-4.955125619390609,-4.955125619390609
4.937755158940544,-3.075738399464694,-3.071761590545687,-3.0705670205212705,-3.9750006225031247,-3.9750006225031247
0.352822785411861,-4.884519240290121,-4.8392899044511575,-4.863981113178564,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
1.5744780017766797,-4.788269049221868,-4.8392899044511575,-4.802225755968129,-4.955125619390609,-4.955125619390609
0.9668210956710733,-5.1437755152054025,-5.140237570727406,-5.172357563983536,-5.930349991293656,-5.930349991293656
3.2252747427613153,-4.142647919296592,-4.139684709610012,-4.197659498651009,-4.955125619390609,-4.955125619390609
0.303240347003165,-5.077677218536884,-5.065565397715986,-5.021357152107396,-5.930349991293656,-5.930349991293656
1.0,1.0,1.0,1.0,1.0,1.0
0.5469080915615782,0.552009625,0.583139513125,1.2315825133234175,-0.0050000000000001155,-0.0050000000000001155
0.013459631857594911,-1.124362349407442,-1.1926731945885554,-1.1456983635655478,-1.999950125,-1.999950125
-0.20775881712100117,-0.31312821541272073,-0.22592105479810787,-0.22274342699644656,-1.004975,-1.004975
0.9249831836234281,-0.9057600529615828,-0.9077185067668643,-0.9659826925155288,-1.004975,-1.004975
1.0,1.0,1.0,1.0,1.0,1.0
-1.0255401175003425,-5.534563181103656,-5.576771608848217,-5.580495043068795,-5.930349991293656,-5.930349991293656
4.112939198823268,-3.7454618298060023,-3.756146397290019,-3.7371591200507233,-3.9750006225031247,-3.9750006225031247
-0.09787259129650593,-4.966409163372084,-4.956802217962507,-4.915093454928901,-4.955125619390609,-4.955125619390609
-4.388381307893056,-4.3410023912856275,2.1277225069042958,-4.376401897858494,-4.955125619390609,-4.955125619390609
1.0,1.0,1.0,1.0,1.0,1.0
-4.290123438953773,-4.245556232748926,2.127716210706957,-4.218986286061962,-4.955125619390609,-4.955125619390609
-2.9416597553108392,-2.865075067761281,2.3536986551792713,-2.9012010712312186,-2.9899503743749998,-2.9899503743749998
